Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2022-12-19	TRANS800996	37	Wheat	587.0492062259834	457.48020972163107	268563.3939811799
2022-12-03	TRANS125880	46	Corn	175.53093323193374	245.415704164476	43078.04758176264
2022-12-11	TRANS279901	15	Soybean	298.1152197890857	411.2156707569788	122589.65006843304
2022-12-04	TRANS424713	5	Corn	283.0620127785845	491.6817308252091	139176.4203738419
2022-12-05	TRANS956015	23	Wheat	142.09523200955346	199.9264734758529	28408.598633403155
2022-12-06	TRANS478267	36	Rice	365.1407440574507	155.45678490921472	56763.60611052974
2022-12-25	TRANS777928	34	Soybean	285.4736573013823	167.5884041230122	47842.074646298344
2022-12-24	TRANS158488	4	Rice	570.6510698885753	448.8404941184829	256131.30817802908
2022-12-08	TRANS241062	31	Rice	725.5956022732491	478.94130030172346	347517.7012459621
2022-12-18	TRANS443809	8	Corn	277.24121980334087	302.8025557537783	83949.34991674662
2022-12-26	TRANS916338	27	Wheat	838.8551851365736	384.9836087230446	322945.4963699158
2022-12-27	TRANS207130	38	Corn	832.2935686487442	371.21936184011776	308963.48741742107
2022-12-30	TRANS705481	16	Wheat	567.8899386902165	216.04400154096993	122689.21478949045
2022-12-14	TRANS163668	17	Wheat	173.16955287720725	137.74953170442717	23854.024814300337
2022-12-19	TRANS642721	33	Soybean	323.4055729988807	259.1540006288569	83811.84806832776
2022-12-30	TRANS515005	6	Rice	894.599359886378	132.57296341456436	118599.68820890949
2022-12-10	TRANS843530	28	Rice	865.2704501144548	209.79754796150183	181531.61875755762
2022-12-18	TRANS484176	35	Soybean	392.5536769980213	458.02003036252665	179797.4470575552
2022-12-02	TRANS993315	10	Wheat	207.5440764697827	178.187357322467	36981.730514082585
2022-12-01	TRANS719955	39	Rice	747.40025186184	493.4329677928581	368791.92440531735
2022-12-11	TRANS742135	47	Wheat	907.8554445525849	142.0370572995043	128949.11579758246
2022-12-06	TRANS177045	32	Soybean	653.0819951603746	420.7297523301983	274771.0260751362
2022-12-13	TRANS408469	36	Corn	613.8014250097809	229.6939217439123	140986.45648249847
2022-12-06	TRANS274838	12	Corn	867.9985034589913	374.06588151612544	324688.62535106525
2022-12-29	TRANS263912	8	Rice	140.32759252261997	388.9352970713396	54578.35388509109
2022-12-30	TRANS255187	35	Wheat	914.0385482357617	159.20653991546658	145520.91461397192
2022-12-01	TRANS352356	14	Rice	335.8907200451465	393.73965083749323	132253.49483013016
2022-12-16	TRANS185785	12	Corn	238.27706904668366	174.93719821531016	41683.52285798285
2022-12-04	TRANS732332	46	Wheat	501.00930251562585	135.5966517021763	67935.1838927616
2022-12-12	TRANS757868	15	Rice	267.243543059457	391.57540296532164	104645.99806338716
2022-12-29	TRANS775900	17	Rice	332.65191959076253	254.00088062516141	84493.88051770406
2022-12-16	TRANS531599	11	Rice	370.0186673593606	203.90906526764036	75450.16059282517
2022-12-11	TRANS429606	40	Corn	688.7895414804173	330.0048356134853	227303.879408533
2022-12-26	TRANS295169	35	Rice	902.4306720750502	126.39963937530342	114066.91151149904
2022-12-05	TRANS614471	50	Corn	571.0665122079467	231.79324240875988	132369.35849574165
2022-12-19	TRANS686410	11	Corn	851.8085283196157	398.29903382842696	339274.5138365172
2022-12-30	TRANS975624	39	Wheat	849.0835208224953	315.32971191879005	267741.2620159494
2022-12-01	TRANS461992	2	Rice	203.90089540565185	394.787019650117	80497.42680118752
