Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2022-05-14	TRANS174646	39	Soybean	743.5329579712002	131.22016500571033	97566.51743216476
2022-05-06	TRANS628524	50	Soybean	672.2425697409	422.2654630117708	283864.81996786373
2022-05-16	TRANS255142	49	Wheat	221.8330542865955	309.0736630571158	68562.7546755061
2022-05-24	TRANS590459	27	Wheat	700.6579525796247	220.35979517831797	154396.84292050573
2022-05-28	TRANS581936	10	Corn	506.8133011258662	100.13958823743745	50752.07528800063
2022-05-17	TRANS398982	36	Rice	117.43060975465045	351.91812625002643	41325.960149254664
2022-05-19	TRANS562581	26	Wheat	139.94901627841824	166.13377031247612	23250.257725855718
2022-05-25	TRANS485812	24	Wheat	428.6489752936544	385.77024049562255	165360.01828723523
2022-05-28	TRANS484047	16	Rice	662.2866706940814	311.73384314620125	206457.1691199686
2022-05-18	TRANS504460	41	Rice	432.7423388651499	159.67836198209366	69099.58783028724
2022-05-23	TRANS414282	28	Wheat	812.1965072372539	312.9852708575641	254205.54380721942
2022-05-15	TRANS947494	34	Wheat	568.0916236144138	202.09290607518187	114807.2871332053
2022-05-18	TRANS832974	46	Rice	765.839225293359	256.554060882674	196479.16323225232
2022-05-19	TRANS855007	48	Wheat	145.90549990501427	296.2541584997048	43225.11109483876
2022-05-18	TRANS629756	28	Soybean	176.61906981173325	458.11028379164316	80911.01219446915
2022-05-20	TRANS451579	49	Soybean	585.0459688509779	460.61999051862676	269483.86862509826
2022-05-12	TRANS725242	17	Soybean	184.08134509597338	481.1153057590918	88564.35263039413
2022-05-13	TRANS479680	16	Rice	450.65731083744953	425.9442174364139	191954.87559665617
2022-05-02	TRANS429859	37	Corn	228.71305447867118	255.50748620182566	58437.89761138648
2022-05-28	TRANS941931	18	Corn	271.35905592214215	351.30522419164913	95329.8539771624
2022-05-05	TRANS744831	44	Corn	434.14206847674205	169.38663903399856	73537.8658425434
2022-05-26	TRANS404736	2	Rice	371.2644684952016	377.75261532668367	140246.12395193355
2022-05-25	TRANS891197	13	Corn	643.5075336252917	220.18543022340475	141690.98314328695
2022-05-18	TRANS171886	15	Soybean	285.53094472161933	430.08906323941835	122803.7365411874
2022-05-15	TRANS675315	34	Corn	687.5261551142614	304.29100261471143	209208.02306355623
2022-05-06	TRANS748592	9	Rice	418.76528358810776	315.74632803529005	132223.60060160194
2022-05-29	TRANS977479	23	Soybean	984.323427051905	341.68177157876687	336325.372361578
2022-05-04	TRANS422175	4	Wheat	833.9695732782129	268.82836382858795	224194.67586720767
2022-05-13	TRANS247184	4	Wheat	766.1190046319074	191.55243446739684	146751.96042898073
