Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2022-04-27	TRANS633158	37	Rice	891.2770751467015	394.9104012638436	351974.5873834487
2022-04-29	TRANS718529	36	Corn	606.2640234278595	356.52238471266594	216146.69539799602
2022-04-18	TRANS844521	9	Rice	734.8084965061129	280.16668917004415	205868.8636401356
2022-04-05	TRANS347189	27	Corn	562.4493809307542	496.73704407776984	279389.4429269144
2022-04-07	TRANS889238	34	Rice	282.099498031719	217.94894384987612	61483.28765659336
2022-04-10	TRANS460054	22	Wheat	386.9604490194107	117.83212615943972	45596.37244756865
2022-04-03	TRANS671743	20	Rice	429.9444931663702	294.42933858353763	126588.2727506087
2022-04-15	TRANS226271	11	Wheat	534.5780674516743	193.55652953344241	103471.07550064057
2022-04-08	TRANS164877	28	Corn	525.8738828415126	421.1429005654307	221468.0523514801
2022-04-11	TRANS993577	46	Corn	751.4977305489655	184.26617699720813	138475.6138303359
2022-04-01	TRANS291758	4	Wheat	455.5095782722825	262.0066823880453	119346.55339909838
2022-04-11	TRANS413269	25	Soybean	481.69322141569234	403.96342382356994	194586.44295568805
2022-04-11	TRANS385072	27	Wheat	599.7416435360162	456.75049300598147	273932.291361293
2022-04-12	TRANS660663	30	Rice	556.2876332918731	365.8785884017403	203533.73401417548
2022-04-11	TRANS981795	35	Soybean	987.7662965036999	424.2806220882606	419090.09875840705
2022-04-28	TRANS997129	35	Wheat	854.6757907150269	251.89188780584558	215285.8983851619
2022-04-26	TRANS471848	15	Wheat	906.5217184663946	463.93404336631613	420566.28624749574
2022-04-25	TRANS563244	15	Wheat	419.6137994054981	175.45436438649324	73623.07246249315
2022-04-16	TRANS838781	10	Corn	277.8285719773678	254.74425638531838	70775.23297096946
2022-04-21	TRANS365045	45	Corn	995.7631577777935	139.39831038130373	138807.70173417596
2022-04-16	TRANS624703	10	Soybean	206.00406423439162	131.25831145316536	27039.74562389566
2022-04-26	TRANS253963	32	Rice	655.3762741816103	333.49174473448977	218562.57713441455
2022-04-09	TRANS166740	50	Soybean	836.9112709685577	210.77810424080124	176402.57111251212
2022-04-02	TRANS563391	21	Corn	293.57934465475125	242.74537928690103	71265.02936901743
2022-04-05	TRANS852036	42	Wheat	244.1802867746953	137.6951072981576	33622.43078753656
2022-04-21	TRANS482866	28	Rice	705.1274141165608	399.7783996580164	281894.7091705141
2022-04-01	TRANS468637	22	Wheat	397.9021813824989	106.6934993797712	42453.57614254325
2022-04-07	TRANS618616	34	Corn	542.5674918373054	409.29358863063254	222069.39580841214
2022-04-09	TRANS586767	44	Corn	332.04196541623844	116.65402995163632	38734.03337886607
2022-04-03	TRANS787304	5	Soybean	112.84960579260533	128.43960062429335	14494.35829861117
2022-04-25	TRANS423906	19	Soybean	216.82581470061604	381.1599249506876	82645.3112586585
2022-04-12	TRANS897267	23	Wheat	294.5516166853474	233.77636985078314	68859.20768237989
2022-04-18	TRANS762945	21	Corn	313.2636411837899	247.68659966406332	77591.20608319614
2022-04-17	TRANS489159	29	Soybean	682.6331460216035	126.42186302661375	86299.75408376957
2022-04-29	TRANS217292	47	Corn	297.28979971036205	104.75642219151662	31143.0157716901
2022-04-28	TRANS571093	45	Wheat	143.13508092881807	135.20606880766485	19352.731600852454
2022-04-06	TRANS504080	8	Corn	901.6192061029495	429.557324548409	387297.13393504353
2022-04-14	TRANS884014	48	Rice	377.5174530672848	391.8470444436426	147929.0982103071
2022-04-26	TRANS489834	19	Corn	949.1583737454059	437.91187270844904	415647.7209437567
2022-04-17	TRANS975169	27	Rice	461.44977990447694	412.4818896454746	190339.67719148702
2022-04-26	TRANS855393	12	Rice	303.5610884923344	197.34080793550356	59904.99046085817
2022-04-06	TRANS251896	9	Corn	704.0906219131513	438.8929943147716	309020.44132041273
2022-04-22	TRANS426949	31	Wheat	209.22451807749903	331.6102488546029	69380.99450616381
2022-04-24	TRANS990717	32	Rice	290.8090909179888	474.89758985476846	138104.5363848091
2022-04-27	TRANS164834	10	Corn	443.0878079798803	262.10976087223554	116137.63939500945
2022-04-21	TRANS108221	29	Soybean	492.5433033161212	276.394954142599	136136.48373330352
2022-04-08	TRANS709281	9	Rice	365.72117694873543	443.95320549711784	162363.08882456974
2022-04-10	TRANS773409	41	Soybean	596.059307363053	361.0938318794689	215233.33932314694
2022-04-15	TRANS483805	20	Wheat	392.9145409580274	280.5624245438894	110237.05624973349
2022-04-17	TRANS576488	25	Corn	897.053797025397	170.45936638844654	152911.2218572993
2022-04-21	TRANS147986	28	Soybean	886.4231806394341	214.2441147224532	189910.94960555676
2022-04-23	TRANS145552	26	Rice	806.4233838482505	415.0542675159714	334709.46689088666
2022-04-26	TRANS432765	20	Wheat	102.86059555262376	430.06204974572006	44236.438561426876
2022-04-12	TRANS562733	2	Soybean	470.5459971068485	308.67918906905925	145247.7568066339
2022-04-13	TRANS762275	38	Rice	669.2011262640559	305.8110668537615	204649.1103625497
2022-04-08	TRANS704500	48	Rice	491.3228327396857	421.99839387939556	207337.44629242228
2022-04-20	TRANS334120	6	Rice	817.9329428345827	487.86860559312174	399043.80428938643
2022-04-28	TRANS727926	7	Corn	158.1704546465425	362.05121787528986	57265.80573666902
2022-04-01	TRANS120814	49	Wheat	206.0940364174104	451.3150929770623	93013.34920774163
2022-04-29	TRANS401763	22	Wheat	512.0813767045602	375.81005105146147	192445.32832184344
2022-04-18	TRANS737566	33	Rice	557.6491725771323	463.60581382785557	258529.3984830517
2022-04-28	TRANS586218	42	Wheat	907.0008401431631	494.58030693816227	448584.7539111767
2022-04-06	TRANS962010	50	Rice	810.546226090619	461.1340884689674	373770.49513025914
2022-04-07	TRANS490340	13	Soybean	461.9656306329116	336.0540102642997	155245.40277846614
2022-04-13	TRANS163894	22	Wheat	756.7535461595353	343.40008621970526	259869.23299825212
2022-04-02	TRANS638686	6	Rice	559.5330558726735	298.5849247685054	167068.13539323414
2022-04-21	TRANS897663	13	Rice	554.6850010323114	102.94124572870729	57099.96499329543
2022-04-07	TRANS361843	41	Soybean	945.3643646794054	284.68000643328753	269126.3334187339
2022-04-18	TRANS380723	9	Wheat	681.4953960810881	498.3370290586892	339614.3910002241
2022-04-16	TRANS163528	26	Wheat	768.724442745412	342.33269491613737	263159.5101329429
2022-04-09	TRANS487538	35	Rice	953.4026609257489	123.96407557715875	118187.6795144638
2022-04-28	TRANS321004	35	Rice	819.8134598472991	397.4065606324864	325799.2474381341
2022-04-28	TRANS402891	15	Soybean	812.6736993809407	327.5149346633646	266162.7735553836
2022-04-11	TRANS974692	10	Corn	991.4534349251675	463.9471631836058	459982.00856217317
2022-04-14	TRANS698959	29	Rice	987.6420756074443	266.10973936795955	262821.17532872764
2022-04-14	TRANS411650	20	Corn	698.4877832052467	347.8863669652027	242994.3772688514
2022-04-27	TRANS601339	33	Soybean	603.2677674167124	470.971639442741	284122.0094432112
2022-04-26	TRANS963772	42	Rice	706.2849134425938	300.9835129099605	212580.1143632593
2022-04-29	TRANS426820	20	Soybean	609.641730319058	191.79702285312595	116927.4688822236
2022-04-18	TRANS437260	46	Rice	271.7099848002959	484.548757506022	131656.7355369635
2022-04-18	TRANS945952	31	Wheat	185.5003168681228	144.49042704080335	26803.020000479402
2022-04-14	TRANS257146	27	Soybean	873.9340587957101	498.92711738121653	436029.4007362103
2022-04-28	TRANS578706	42	Rice	977.457251320209	383.70633901972735	375056.54345236294
2022-04-15	TRANS336793	13	Wheat	431.0833335023387	301.7295482470532	130070.57947449441
2022-04-29	TRANS140802	1	Corn	564.4419789601129	206.7158512981548	116679.10418915492
2022-04-28	TRANS131286	5	Rice	768.7629920961865	467.44224536423116	359352.2991783661
2022-04-01	TRANS294390	6	Rice	545.7539787704117	231.9231293062477	126572.97058776933
2022-04-04	TRANS229755	47	Corn	346.471756686425	344.92791047106334	119507.77907108725
2022-04-27	TRANS708140	19	Corn	115.23263924563399	275.3351295253534	31727.593652244956
2022-04-22	TRANS425811	21	Wheat	114.81427409947264	342.9510101542369	39375.67128253958
2022-04-25	TRANS222167	34	Wheat	413.35532382240586	200.42987261799868	82848.7548996964
2022-04-25	TRANS610085	4	Soybean	927.6175381163424	202.98253077347755	188290.15547671795
2022-04-27	TRANS599059	33	Wheat	942.0466550038393	353.41938504242876	332937.5494927339
2022-04-14	TRANS167325	29	Corn	450.1939108074568	406.8364767547028	183155.30452932665
2022-04-22	TRANS307365	31	Rice	391.30254362412194	423.4672203406915	165703.80046074907
2022-04-17	TRANS948940	47	Soybean	901.3047120551278	115.63528054863622	104222.62323830248
2022-04-07	TRANS162435	23	Wheat	992.2343321907462	162.46892198101432	161207.24230358217
2022-04-05	TRANS888221	21	Corn	947.5900799112352	323.4998464964193	306545.2453928143
2022-04-27	TRANS487605	16	Soybean	939.0493552340373	408.6193375889249	383713.72549903934
2022-04-03	TRANS771259	25	Rice	295.4931395328964	267.2942744132081	78983.6243255264
