Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2022-10-30	TRANS513025	44	Wheat	504.4927190955732	288.7836801320393	145689.26402023877
2022-10-12	TRANS605664	26	Corn	347.3162291240593	291.26967714894164	101162.68592555259
2022-10-26	TRANS302695	4	Soybean	697.1726444144376	240.2611715475458	167503.51631791337
2022-10-02	TRANS664038	30	Soybean	177.36057492224572	177.39218344381516	31462.379642307533
2022-10-23	TRANS329532	8	Corn	791.2063612193406	487.31581758720716	385567.3747978021
2022-10-16	TRANS212868	45	Soybean	949.0285485256702	322.5011976751307	306062.84352741955
2022-10-10	TRANS623754	32	Rice	766.1200513350242	319.01483327379907	244403.6604443571
2022-10-14	TRANS954452	34	Wheat	812.0998753627925	416.4939189086251	338234.65963505546
2022-10-21	TRANS976032	21	Soybean	289.1791604195186	440.6664595231846	127431.5567899563
2022-10-07	TRANS171616	4	Wheat	890.0630467951277	240.06026281880546	213668.76893894508
2022-10-25	TRANS490090	14	Wheat	200.8210863323447	230.72358989085373	46334.16196437963
2022-10-15	TRANS982795	26	Soybean	344.4341283932993	194.18402237244746	66883.60449375887
2022-10-27	TRANS486519	26	Wheat	394.3638277643668	448.09929489423666	176714.15315300497
2022-10-15	TRANS674761	25	Wheat	830.320183447533	105.4371164505322	87546.5658733848
2022-10-01	TRANS893994	24	Soybean	248.26178654454765	304.5610475162351	75610.86976825939
2022-10-26	TRANS791830	1	Corn	115.46494203012979	404.3122600351651	46683.8916670311
2022-10-23	TRANS913133	19	Rice	579.0524529470929	429.4513971143306	248674.8849206092
2022-10-20	TRANS492755	23	Soybean	910.4734844111206	305.3066747459009	277973.6319698731
2022-10-14	TRANS663122	30	Soybean	910.8673473033462	379.3521084910044	345539.4487551323
2022-10-19	TRANS542820	33	Soybean	430.793861942783	206.21644134944762	88836.77716502594
2022-10-26	TRANS362285	46	Wheat	645.5026902811547	467.31375330300637	301652.2849624745
2022-10-12	TRANS571162	12	Soybean	902.5039830276783	142.64458504185353	128737.30615760319
2022-10-03	TRANS919959	49	Wheat	375.19344196077867	155.60820177357903	58383.17682075646
2022-10-18	TRANS844668	21	Corn	970.9354805884767	129.26177058249255	125504.83934222982
2022-10-10	TRANS461593	19	Corn	443.7388748535331	107.21619916655092	47575.99558423762
2022-10-23	TRANS645221	19	Rice	291.7738192236168	339.7081106151835	99117.93285543096
2022-10-12	TRANS572929	23	Wheat	830.0569388973552	180.5267692025391	149847.49743328893
2022-10-30	TRANS233825	50	Wheat	503.38250325321144	127.4794801344346	64170.93982348972
2022-10-18	TRANS936611	17	Soybean	575.1612779563375	442.83519939608965	254701.65920870446
2022-10-11	TRANS179297	31	Soybean	159.83868699373093	450.7543950658286	72047.9906639755
2022-10-15	TRANS573988	14	Rice	843.7311023255794	395.15834555798955	333407.3864907948
2022-10-24	TRANS723089	48	Soybean	399.75889646090627	258.3414268655276	103274.28371389923
2022-10-05	TRANS987987	10	Rice	754.1852073179322	178.0588648163701	134289.36187632973
2022-10-06	TRANS357788	33	Rice	258.2442316764092	155.01620463871353	40032.040664317596
2022-10-11	TRANS708820	14	Wheat	267.1491317563111	482.7456487032484	128965.08091020996
2022-10-24	TRANS360947	21	Rice	141.66486028551898	476.73155002784983	67536.10842839425
2022-10-12	TRANS962154	49	Corn	709.7207497814368	313.513976381425	222507.3743843846
2022-10-26	TRANS152657	22	Wheat	264.9860865193622	113.67696213952226	30122.813324761704
2022-10-13	TRANS990446	32	Soybean	379.42676395865556	336.0800978197783	127517.7839466669
2022-10-14	TRANS610564	42	Rice	568.1218310856791	115.19935150714709	65447.266518123186
2022-10-10	TRANS335819	25	Corn	429.19743202496596	232.4774977694877	99778.74504625388
2022-10-28	TRANS347766	13	Wheat	480.0630872158583	248.15057099372498	119127.92920562562
2022-10-11	TRANS959101	24	Soybean	695.8874142767478	413.7043063811032	287891.62004270137
2022-10-04	TRANS469993	19	Wheat	439.28490271309977	126.37727091049831	55515.627157065304
2022-10-20	TRANS207896	3	Corn	700.825348827216	136.22505651214067	95469.9727491282
2022-10-15	TRANS625546	20	Corn	892.0637654241127	219.66364245636836	195953.97601640396
2022-10-19	TRANS780249	35	Rice	196.649465212878	117.54257702685834	23114.684912075212
2022-10-07	TRANS270945	45	Corn	788.9639995657963	358.45382476664906	282807.1632475525
2022-10-30	TRANS233610	7	Soybean	719.8482627017636	151.57788580221356	109113.07775872975
2022-10-08	TRANS259909	38	Soybean	501.7541284412146	359.0011960604691	180130.33223867428
2022-10-10	TRANS239696	33	Soybean	959.0065756259876	349.02459639919323	334716.8830020327
2022-10-12	TRANS913589	23	Corn	177.12435591792178	118.41139499152185	20973.542071215936
2022-10-06	TRANS610183	14	Rice	713.2833963952146	311.32532707704877	222063.18668136842
